Mock_1,Mock_2,Mock_3,dCC_MeCP2_1,dCC_MeCP2_2,dCC_MeCP2_3,dCC_scramble_1,dCC_scramble_2,dCC_scramble_3
13.22996166,15.89463721,13.27624491,13.57264218,16.50344985,24.87909755,23.8133098,15.32344183,12.38509358
360.5164552,363.1313271,401.9081413,353.932746,369.827308,357.1927576,348.6268554,429.0563713,339.5579824
0,0,2.413862711,0,0,0,0,0,6.192546792
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.096273396
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11.02496805,13.44930841,6.034656776,12.52859278,6.751411301,9.773931179,10.47785631,13.62083718,28.8985517
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13.22996166,29.34394562,12.06931355,25.05718556,16.50344985,20.43640156,29.52850415,34.90339528,20.64182264
14.33245846,17.11730161,18.10397033,13.57264218,8.251724924,11.55100958,6.667726743,9.364325564,5.16045566
2058.361535,2315.726376,2277.479467,2165.358452,1961.660061,2164.481487,2229.87833,1950.333624,2135.396552
0,0,0,0,0,0,3.810129568,0,1.032091132
0,0,0,0,0,0,0,0,0
2735.294573,2862.257363,2693.870785,2661.281916,2345.740349,2436.374481,2681.378683,2993.178971,2676.212305
2.20499361,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.922471244,9.781315208,1.206931355,4.176197593,7.501568113,1.777078396,1.905064784,0,6.192546792
0,0,0,0,0,0,0,0,0
629.5256756,550.1989805,644.5013437,555.4342799,584.372156,560.668234,619.1460548,603.5733477,499.5321079
0,0,0,1.044049398,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,0,0,2.088098797,1.500313623,2.665617594,6.667726743,0,1.032091132
0,0,0,0,1.500313623,1.777078396,0.952532392,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.717477634,6.113322005,7.241588132,11.48454338,5.251097679,3.554156792,7.620259135,5.959116268,14.44927585
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,1.222664401,2.413862711,1.044049398,0,4.44269599,1.905064784,0.851302324,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.717477634,1.222664401,0,9.396444585,6.00125449,1.777078396,4.76266196,11.06693021,5.16045566
0,0,2.413862711,0,0.750156811,1.777078396,12.3829211,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1225.976447,1353.489492,1372.280951,1562.941949,1374.287278,1194.196682,1083.981862,1139.04251,1191.033166
0,0,1.206931355,0,0,1.777078396,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,3.667993203,1.206931355,0,2.250470434,1.777078396,0,0.851302324,2.064182264
703.3929615,681.0240714,709.6756369,710.9976403,609.1273307,622.8659779,591.5226154,613.7889756,667.7629624
9.922471244,3.667993203,6.034656776,1.044049398,1.500313623,6.219774387,1.905064784,0,8.256729056
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
328.5440479,336.2327103,329.49226,279.8052388,366.8266807,281.6669258,252.4210839,358.3982784,401.4834503
859.9475078,828.9664639,868.9905758,749.627468,835.6746877,767.6978671,766.7885755,736.3765103,709.0466077
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,2.250470434,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,15.89463721,6.034656776,4.176197593,7.501568113,9.773931179,5.715194352,5.959116268,2.064182264
0,0,0,0,0,0,0,0,0
5.512484025,8.558650807,1.206931355,2.088098797,3.750784056,4.44269599,14.28798588,1.702604648,5.16045566
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.553906972,0
0,0,1.206931355,0,0,0,0,0.851302324,0
0,0,0,0,0,0,0,0,0
1.102496805,0,10.8623822,5.220246992,9.001881735,5.331235188,0,1.702604648,2.064182264
68.3548019,77.02785727,70.00201861,99.18469284,67.51411301,87.07684141,85.72791527,73.21199986,71.21428811
0,0,0,0,0.750156811,0,0,0,0
3053.91615,3313.420527,3189.919572,3551.856053,2700.564521,3131.212134,2792.824973,2652.658042,3108.65849
181.9119728,152.8330501,187.0743601,133.638323,153.7821463,157.2714381,171.4558305,160.8961392,129.0113915
1058.396933,1463.529288,1093.479808,1261.211673,1046.468752,1095.568831,1217.336397,1340.80116,1559.4897
7818.90734,7937.537292,7626.599234,7852.295525,7811.382876,7733.84518,7058.265024,7144.980405,7913.042709
8.819974439,1.222664401,1.206931355,5.220246992,9.001881735,3.554156792,15.24051827,4.25651162,4.128364528
0,0,0,0,0,0,0,0,0
3329.540351,3388.003055,3357.68303,2930.646661,3367.453926,3121.438203,2860.454773,3005.948506,3100.40176
34.17740095,50.12924044,30.17328388,32.36553135,60.0125449,58.64358707,38.10129568,31.49818599,17.54554924
2.20499361,1.222664401,0,8.352395187,3.000627245,0,5.715194352,0.851302324,2.064182264
7042.74959,6480.121325,6563.29271,6666.255408,6790.419456,6726.241729,5852.359016,6390.726546,6714.784905
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20.94743929,23.23062362,24.13862711,30.27743255,20.2542339,20.43640156,27.62343937,9.364325564,31.99482509
1.102496805,0,1.206931355,1.044049398,2.250470434,1.777078396,1.905064784,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.307490415,0,0,0,2.250470434,0.888539198,0,0,1.032091132
0,0,0,0,0,0,0,0,0
2.20499361,2.445328802,0,5.220246992,0,0.888539198,0,0.851302324,0
0,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.717477634,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2.413862711,0,0,0,0,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,4.176197593,0.750156811,0.888539198,0.952532392,0,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,0,0,0,0,1.777078396,0,0,0
0,0,2.413862711,3.132148195,2.250470434,2.665617594,0.952532392,1.702604648,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5.512484025,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.53482747,42.79325404,74.82974403,68.90726029,38.25799737,68.41751825,75.25005896,78.31981381,73.27847037
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,0,0,0,0,0.888539198,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.952532392,0,0
0,0,0,0,0,0,0,0,0
0,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.096273396
963.5822075,1047.823392,847.2658114,850.9002597,827.4229628,858.3288653,975.3931693,955.1612075,956.7484793
60.63732427,81.91851487,77.24360674,67.86321089,63.01317215,44.4269599,69.53486461,76.61720916,71.21428811
35.27989776,24.45328802,33.79407795,22.96908676,51.76081998,38.20718552,47.6266196,43.41641852,44.37991867
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.717477634,7.335986406,4.827725421,11.48454338,12.00250898,1.777078396,3.810129568,9.364325564,4.128364528
369.3364296,460.9444792,362.0794066,452.0733895,361.575583,356.3042184,391.4908131,264.7550228,389.0983568
0,0,3.620794066,0,0,0.888539198,0,1.702604648,7.224637924
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,0.750156811,0.888539198,0.952532392,4.25651162,2.064182264
545.7359184,558.7576313,552.7745607,553.3461811,513.1072589,495.8048725,537.228269,488.647534,605.8374945
18.74244568,9.781315208,22.93169575,8.352395187,10.50219536,19.54786236,16.19305066,35.75469761,20.64182264
2.20499361,0,1.206931355,0,9.001881735,0,0,1.702604648,1.032091132
545.7359184,564.8709533,586.5686387,623.2974908,504.855534,529.5693621,589.6175506,488.647534,566.6180315
47.40736261,53.79723365,68.79508725,64.7310627,90.01881735,31.98741113,53.34181395,36.60599993,40.25155415
0,0,0,0,0,2.665617594,0,0,0
1.102496805,0,0,0,0,0,0,0,0
369.3364296,465.8351368,395.8734845,391.5185244,360.8254262,408.7280311,371.4876329,349.8852552,384.9699922
0,0,0,0,0,0,0,0,0
18.74244568,18.33996602,16.89703897,13.57264218,18.00376347,7.996852783,11.4303887,8.51302324,5.16045566
4.40998722,9.781315208,7.241588132,5.220246992,6.00125449,8.885391981,3.810129568,0,1.032091132
261.2917428,319.1154087,323.4576032,317.3910171,202.542339,318.0970329,320.0508837,231.5542321,286.9213347
188.5269536,172.3956805,142.4178999,162.8717061,165.7846553,166.15683,132.4020025,121.7362323,155.8457609
0,0,0,0,0,0,0,0,0
105.8396933,136.9384129,112.244616,134.6823724,106.5222672,151.9402029,148.5950531,94.49455796,73.27847037
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0.952532392,1.702604648,0
7.717477634,2.445328802,1.206931355,8.352395187,0,3.554156792,0,4.25651162,2.064182264
4.40998722,17.11730161,8.448519487,13.57264218,12.00250898,9.773931179,29.52850415,11.91823254,11.35300245
45.202369,64.80121325,61.55349912,38.62982774,45.00940868,46.2040383,39.05382807,64.69897662,77.4068349
44.0998722,56.24256245,62.76043048,50.11437112,68.26426982,55.08943028,48.57915199,56.18595338,55.73292113
2.20499361,4.890657604,1.206931355,2.088098797,0,0,0.952532392,2.553906972,1.032091132
0,1.222664401,0,0,0,0,0.952532392,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
15.43495527,14.67197281,3.620794066,14.61669158,6.751411301,5.331235188,8.572791527,0.851302324,9.288820188
12.12746485,11.00397961,8.448519487,15.66074098,5.251097679,11.55100958,6.667726743,24.6877674,10.32091132
12.12746485,39.12526083,22.93169575,17.74883977,15.00313623,6.219774387,16.19305066,29.79558134,28.8985517
25.35742651,42.79325404,33.79407795,16.70479037,36.75768375,22.21347995,29.52850415,44.26772085,40.25155415
663.7030766,821.6304775,796.5746945,802.8739873,639.1336032,723.2709072,757.2632516,655.5027895,799.8706273
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,1.222664401,3.620794066,0,0,0,0,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,5.251097679,4.44269599,1.905064784,0,5.16045566
24.25492971,18.33996602,15.69010762,32.36553135,26.25548839,15.10516637,14.28798588,28.09297669,30.96273396
317.5190798,352.1273475,393.4596218,345.5803509,309.814763,342.0875913,334.3388696,287.7401855,311.6915219
7.717477634,9.781315208,10.8623822,20.88098797,7.501568113,12.43954877,9.525323919,5.959116268,6.192546792
2.20499361,6.113322005,0,10.44049398,0,3.554156792,0,0,2.064182264
6.61498083,15.89463721,4.827725421,0,14.25297941,7.996852783,3.810129568,18.72865113,17.54554924
0,0,0,0,0,0,0,0,0
3.307490415,6.113322005,1.206931355,0,0.750156811,2.665617594,0.952532392,5.107813944,1.032091132
0,0,0,0,0,0,0,0,0
1800.377282,2055.298858,1914.19313,1998.310548,1670.599219,1809.065807,1847.91284,1718.779392,1780.357203
1741.944952,1704.394175,1687.290035,1846.923386,1867.140303,1655.348526,1782.188105,1655.78302,1770.036291
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
177.5019856,123.4891045,143.6248313,135.7264218,215.2950048,163.4912124,166.6931686,212.825581,217.7712288
1.102496805,0,0,0,0,0.888539198,0,5.959116268,0
618.5007076,666.3520986,714.5033623,559.6104775,616.6288989,509.1329605,581.9972915,597.6142315,600.6770388
0,0,3.620794066,8.352395187,3.000627245,4.44269599,5.715194352,2.553906972,1.032091132
238.1393099,253.091531,249.8347905,246.395658,252.8028454,247.0138971,243.8482923,251.9854879,270.4078766
0,0,0,0,0.750156811,0,0,0,0
309.8016022,391.2526083,358.4586125,316.3469677,299.3125677,350.084444,410.5414609,440.1233015,453.0880069
3.307490415,23.23062362,22.93169575,13.57264218,15.75329304,7.108313585,14.28798588,7.661720916,9.288820188
4.40998722,6.113322005,9.655450842,13.57264218,6.751411301,11.55100958,15.24051827,17.02604648,25.8022783
59.53482747,81.91851487,100.1753025,60.5548651,76.51599475,100.4049294,57.15194352,85.98153472,89.79192848
27.56242012,24.45328802,15.69010762,9.396444585,21.75454753,26.65617594,20.00318023,9.364325564,19.60973151
0,0,0,0,0,0,0,0,0
2.20499361,2.445328802,0,6.26429639,1.500313623,0,3.810129568,0,4.128364528
1.102496805,0,3.620794066,4.176197593,0.750156811,0.888539198,0,0,3.096273396
3.307490415,1.222664401,1.206931355,0,0.750156811,14.21662717,0,1.702604648,5.16045566
0,0,1.206931355,0,0,0.888539198,0,0,3.096273396
39.68988498,67.24654206,48.27725421,61.5989145,61.51285852,62.19774387,65.72473504,64.69897662,61.92546792
76.07227954,70.91453526,98.96837113,109.6251868,78.01630837,55.97796948,65.72473504,62.99637198,68.11801471
3.307490415,0,0,0,4.500940868,0,1.905064784,2.553906972,0
28.66491693,28.12128122,47.07032286,40.71792654,45.00940868,27.54471514,27.62343937,49.37553479,22.7060049
335.1590287,350.9046831,382.5972396,293.3778809,345.0721332,271.0044554,345.7692583,350.7365575,406.643906
275.6242012,271.431497,228.1100262,252.6599544,253.5530022,263.0076026,279.0919908,254.5393949,297.242246
0,0,0,1.044049398,0,0,0.952532392,0,2.064182264
4.40998722,4.890657604,0,0,0.750156811,0,0,0,0
1.102496805,0,0,3.132148195,2.250470434,2.665617594,0.952532392,0.851302324,3.096273396
967.9921947,957.346226,891.9222716,920.8515693,967.7022865,943.6286284,825.8455838,771.2799056,684.2764205
67.2523051,67.24654206,45.8633915,52.20246992,94.51975822,80.85706703,77.15512375,97.89976726,33.02691622
128.9921262,97.81315208,130.3485864,82.47990247,122.2755602,121.7298701,123.829211,113.2232091,92.88820188
0,0,3.620794066,0,5.251097679,7.108313585,0.952532392,1.702604648,8.256729056
9.922471244,23.23062362,12.06931355,9.396444585,15.75329304,19.54786236,9.525323919,11.91823254,4.128364528
1.102496805,2.445328802,0,0,0,1.777078396,0,0,1.032091132
11.02496805,4.890657604,3.620794066,1.044049398,6.751411301,6.219774387,17.14558305,0,5.16045566
42.99737539,63.57854885,35.0010093,29.23338315,49.51034954,52.42381269,65.72473504,63.8476743,59.86128565
61.73982108,56.24256245,37.41487201,36.54172894,58.51223128,64.86336146,48.57915199,66.40158127,55.73292113
0,0,0,3.132148195,0,0,0,0,0
437.6912316,391.2526083,473.1170913,336.1839063,309.0646062,389.1801688,371.4876329,520.9970223,526.3664773
1.102496805,1.222664401,1.206931355,0,0.750156811,0,0,1.702604648,0
2040.721586,2040.626885,1970.918903,2045.292771,1827.381992,1927.241521,1961.264195,2066.962043,2082.759904
0,0,0,0,0,0,0,0,0
1335.123631,1451.302644,1447.110695,1529.532369,1321.776301,1542.504048,1428.798588,1633.64916,1728.752646
511.5585175,504.9603976,479.1517481,526.2008968,456.8454981,519.7954309,595.332745,711.6887429,575.9068516
0,0,0,0,0,0,0,2.553906972,0
0,0,0,0,0,0,0.952532392,0,0
0,0,0,0,0,0,0,0,0
22.0499361,33.01193883,19.31090168,16.70479037,20.2542339,36.43010712,20.95571262,27.24167437,30.96273396
74.96978273,64.80121325,71.20894996,36.54172894,65.26364258,43.53842071,66.67726743,64.69897662,76.37474377
0,0,0,0,0,0.888539198,0,0,0
458.6386708,408.3699099,381.3903083,445.8090931,396.8329532,409.6165703,489.6016495,303.0636273,388.0662656
3.307490415,0,9.655450842,0,4.500940868,0.888539198,0,0,4.128364528
81.58476356,84.36384367,98.96837113,135.7264218,120.7752466,86.18830221,94.3007068,125.1414416,57.79710339
56.22733705,40.34792523,42.24259744,31.32148195,60.0125449,48.86965589,59.0570083,33.20079064,35.09109849
0,0,3.620794066,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2.088098797,0,0,1.905064784,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.307490415,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
29.76741373,11.00397961,30.17328388,18.79288917,21.00439072,14.21662717,18.09811545,13.62083718,6.192546792
1576.570431,1578.459742,1686.083103,1520.135924,1461.305468,1605.590331,1683.124737,1753.682787,1653.409993
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.773931179,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.73982108,55.01989805,42.24259744,43.85007473,71.26489707,52.42381269,65.72473504,54.48334874,45.41200981
0,0,0,0,0,1.777078396,0,0,0
0,3.667993203,1.206931355,0,2.250470434,0,0,0,0
0,0,0,0,0.750156811,0,0,0,0
0,0,0,0,0,0,0.952532392,0,0
0,1.222664401,0,0,0,0,0,0,0
442.1012188,452.3858284,397.0804159,473.9984268,507.1060044,477.1455494,452.4528862,459.703255,549.0724822
0,0,3.620794066,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2781.599439,2681.303031,2920.77388,2547.480532,2560.285197,2828.220267,2729.005303,2780.35339,2713.367586
3.307490415,6.113322005,10.8623822,9.396444585,21.00439072,3.554156792,14.28798588,5.959116268,1.032091132
202.8594121,253.091531,223.2823007,246.395658,276.0577065,212.3608683,243.8482923,215.379488,194.0331328
28.66491693,23.23062362,30.17328388,17.74883977,29.25611564,46.2040383,43.81649003,25.53906972,23.73809604
167.5795143,132.0477553,149.6594881,124.2418784,143.279951,113.7330174,138.1171968,166.8552555,112.4979334
0,4.890657604,3.620794066,1.044049398,0,0,3.810129568,3.405209296,5.16045566
6.61498083,9.781315208,1.206931355,7.308345788,1.500313623,1.777078396,2.857597176,0,4.128364528
7.717477634,4.890657604,6.034656776,8.352395187,19.50407709,5.331235188,5.715194352,11.91823254,9.288820188
7.717477634,12.22664401,0,9.396444585,16.50344985,7.996852783,6.667726743,2.553906972,6.192546792
0,0,0,0,0,0,0,0,0
0,4.890657604,1.206931355,1.044049398,0,0,0.952532392,0.851302324,0
1.102496805,9.781315208,0,0,0,0,0.952532392,4.25651162,0
0,0,0,0,0,0,0,0,0
1.102496805,1.222664401,0,0,3.000627245,0.888539198,1.905064784,0,0
283.3416789,223.7475854,207.5921931,224.4706206,218.2956321,272.7815338,210.5096586,330.3053017,238.4130515
0,0,0,0,0,0,0,0,0
0,0,2.413862711,5.220246992,0,0.888539198,0,0.851302324,2.064182264
0,0,0,0,0,0,0,0,0
2.20499361,7.335986406,4.827725421,12.52859278,12.00250898,5.331235188,5.715194352,24.6877674,5.16045566
669.2155606,751.9386066,745.8835776,723.5262331,732.9032046,674.4012513,757.2632516,753.4025567,867.988642
0,3.667993203,0,0,0,0,0,3.405209296,0
0,0,0,0,0,0,0,0,0
2.20499361,0,7.241588132,0,1.500313623,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
194.0394377,130.8250909,187.0743601,159.7395579,156.0326167,176.8193004,145.737456,163.4500462,168.2308545
4418.807194,4908.99757,4732.377844,4829.772517,4297.648372,4578.642488,4896.016495,5054.181898,4837.411136
